,Date,Time,Latitude,Longitude,Depth,Magnitude,Year,Month,Country,Continent,MagGroup,DepthGroup,Tecto-setting,region
19481,2009-09-29,0 days 17:57:27,-15.817,-173.126,10.0,5.6,2009,9,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19482,2009-09-29,0 days 18:08:22,-15.557,-172.015,10.0,5.6,2009,9,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19483,2009-09-29,0 days 18:19:36,-15.941,-171.661,10.0,5.6,2009,9,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19484,2009-09-29,0 days 18:21:42,-16.206,-172.976,10.0,5.8,2009,9,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19485,2009-09-29,0 days 18:22:13,-16.125,-173.263,10.0,5.7,2009,9,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19486,2009-09-29,0 days 18:40:10,-15.358,-173.239,2.3,5.5,2009,9,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19487,2009-09-29,0 days 23:11:51,-15.606,-173.372,10.0,5.5,2009,9,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19488,2009-09-29,0 days 23:45:03,-15.832,-172.551,10.0,6.0,2009,9,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19491,2009-09-30,0 days 17:20:40,-23.031,169.561,36.2,5.5,2009,9,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19494,2009-10-01,0 days 06:13:33,-15.387,-173.252,14.0,5.833333333333332,2009,10,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19495,2009-10-01,0 days 10:51:07,-17.215,-172.782,10.0,5.533333333333335,2009,10,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19496,2009-10-01,0 days 20:55:43,-12.25,166.511,80.8,5.533333333333335,2009,10,Undefined,Undefined,0.0,Intermediate,Convergent,Australian-Pacific
19497,2009-10-02,0 days 01:07:39,-16.335,-173.471,8.0,6.133333333333333,2009,10,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
19498,2009-10-02,0 days 01:09:27,-16.246,-173.468,10.0,5.5,2009,10,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19499,2009-10-02,0 days 15:47:09,-17.017,174.505,10.0,6.033333333333335,2009,10,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
19500,2009-10-03,0 days 07:16:59,-16.911,-172.965,10.0,5.533333333333335,2009,10,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19503,2009-10-04,0 days 09:10:32,-16.231,-173.24,23.0,5.533333333333335,2009,10,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19504,2009-10-04,0 days 10:58:00,6.74,123.378,620.0,6.633333333333333,2009,10,Undefined,Undefined,1.0,Deep,Convergent,Philippine-Eurasian
19505,2009-10-04,0 days 11:04:08,6.683,123.529,640.0,5.6,2009,10,Undefined,Undefined,0.0,Deep,Convergent,Philippine-Eurasian
19506,2009-10-04,0 days 17:09:53,-16.352,-173.255,10.0,5.533333333333335,2009,10,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19507,2009-10-06,0 days 01:59:39,-4.533,-104.912,10.0,5.733333333333334,2009,10,Undefined,Undefined,0.0,Shallow,Divergent,Nazca-Pacific
19508,2009-10-06,0 days 17:22:51,18.796,-107.527,10.0,5.533333333333335,2009,10,Undefined,Undefined,0.0,Shallow,Convergent,Carribean-Cocos
19510,2009-10-07,0 days 20:52:13,81.572,119.533,8.0,5.833333333333332,2009,10,Undefined,Undefined,0.0,Shallow,Divergent,NorthAmerican-Eurasian
19511,2009-10-07,0 days 21:41:13,4.079,122.371,574.0,6.833333333333332,2009,10,Undefined,Undefined,1.0,Deep,Convergent,Philippine-Eurasian
19513,2009-10-07,0 days 22:18:26,-12.622,166.352,35.0,5.8,2009,10,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19514,2009-10-07,0 days 22:18:51,-12.517,166.382,35.0,7.833333333333332,2009,10,Undefined,Undefined,2.0,Shallow,Convergent,Australian-Pacific
19515,2009-10-07,0 days 22:26:39,-12.097,166.641,35.0,5.6,2009,10,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19516,2009-10-07,0 days 22:29:19,-11.507,166.03,35.0,5.5,2009,10,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19517,2009-10-07,0 days 22:50:16,-12.39,166.086,21.0,6.833333333333332,2009,10,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
19519,2009-10-07,0 days 23:23:28,-12.564,165.957,35.6,5.5,2009,10,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19522,2009-10-08,0 days 01:59:20,-11.898,165.96,35.0,5.9,2009,10,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19523,2009-10-08,0 days 02:12:39,-11.66,166.177,35.0,5.8,2009,10,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19524,2009-10-08,0 days 08:28:48,-13.298,165.91,35.0,6.833333333333332,2009,10,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
19525,2009-10-08,0 days 08:34:37,-12.237,166.489,35.0,6.0,2009,10,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19526,2009-10-08,0 days 10:11:07,-11.263,165.819,44.7,6.133333333333333,2009,10,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
19527,2009-10-08,0 days 21:16:14,-12.912,166.314,35.0,6.033333333333335,2009,10,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
19528,2009-10-08,0 days 23:35:44,-12.4,166.696,35.0,5.733333333333334,2009,10,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19529,2009-10-09,0 days 07:33:28,-13.232,166.282,35.0,5.633333333333333,2009,10,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19530,2009-10-09,0 days 09:14:42,-11.715,165.978,35.0,5.633333333333333,2009,10,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19535,2009-10-10,0 days 19:41:24,-15.66,-173.063,13.0,5.933333333333334,2009,10,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19536,2009-10-10,0 days 21:24:39,47.851,152.455,112.0,6.033333333333335,2009,10,Undefined,Undefined,1.0,Intermediate,Transform,NorthAmerican-Pacific
19537,2009-10-11,0 days 03:12:13,-22.0,170.248,10.0,6.033333333333335,2009,10,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
19538,2009-10-11,0 days 04:47:51,-13.003,166.116,44.8,5.733333333333334,2009,10,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19539,2009-10-12,0 days 03:15:47,-17.099,66.688,10.0,6.233333333333334,2009,10,Undefined,Undefined,1.0,Shallow,Convergent,African-Australian
19540,2009-10-12,0 days 09:37:21,-12.414,166.498,42.0,6.233333333333334,2009,10,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
19541,2009-10-12,0 days 12:44:39,-11.682,166.348,42.0,5.533333333333335,2009,10,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19542,2009-10-12,0 days 20:59:38,-14.075,166.253,35.0,5.733333333333334,2009,10,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19543,2009-10-13,0 days 05:37:24,52.754,-166.997,24.0,6.533333333333335,2009,10,Undefined,Undefined,1.0,Shallow,Transform,NorthAmerican-Pacific
19544,2009-10-13,0 days 10:15:13,44.578,149.129,40.0,5.733333333333334,2009,10,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
19546,2009-10-13,0 days 20:21:53,52.604,-167.118,14.0,6.433333333333334,2009,10,Undefined,Undefined,1.0,Shallow,Transform,NorthAmerican-Pacific
19547,2009-10-14,0 days 18:00:22,-14.91,-174.823,10.0,6.333333333333332,2009,10,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
19548,2009-10-15,0 days 00:13:33,52.853,-166.75,20.0,5.533333333333335,2009,10,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
19549,2009-10-15,0 days 03:34:28,1.111,-85.322,10.0,5.533333333333335,2009,10,Undefined,Undefined,0.0,Shallow,Convergent,Carribean-Cocos
19551,2009-10-15,0 days 17:48:22,3.272,-103.823,10.0,6.033333333333335,2009,10,Undefined,Undefined,1.0,Shallow,Divergent,Nazca-Pacific
19554,2009-10-17,0 days 10:45:27,-16.365,-171.987,10.0,5.733333333333334,2009,10,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19559,2009-10-19,0 days 07:41:38,-15.437,-172.976,10.0,5.833333333333332,2009,10,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19560,2009-10-19,0 days 22:49:38,-15.36,-172.264,18.0,6.033333333333335,2009,10,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
19561,2009-10-22,0 days 00:51:39,6.729,-82.579,18.0,6.033333333333335,2009,10,Undefined,Undefined,1.0,Shallow,Convergent,Carribean-Cocos
19564,2009-10-23,0 days 15:14:13,-12.196,166.047,31.1,6.033333333333335,2009,10,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
19566,2009-10-24,0 days 20:54:51,-9.896,118.793,35.0,5.633333333333333,2009,10,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Eurasian
19567,2009-10-25,0 days 07:53:52,-23.091,-179.205,417.9,6.033333333333335,2009,10,Undefined,Undefined,1.0,Deep,Convergent,Australian-Pacific
19569,2009-10-27,0 days 00:04:46,-59.955,-65.163,10.0,6.033333333333335,2009,10,Undefined,Undefined,1.0,Shallow,Transform,SouthAmerican-Antarctic
19570,2009-10-28,0 days 23:56:40,-15.794,-173.388,10.0,5.533333333333335,2009,10,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19573,2009-10-30,0 days 07:03:39,29.218,129.782,34.0,6.833333333333332,2009,10,Undefined,Undefined,1.0,Shallow,Convergent,Philippine-Eurasian
19575,2009-11-01,0 days 21:28:59,-15.505,-173.753,105.0,5.833333333333332,2009,11,Undefined,Undefined,0.0,Intermediate,Convergent,Australian-Pacific
19576,2009-11-02,0 days 10:47:13,-24.121,-175.173,9.0,6.233333333333334,2009,11,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
19577,2009-11-03,0 days 05:25:08,37.504,20.491,10.0,5.833333333333332,2009,11,Undefined,Undefined,0.0,Shallow,Convergent,African-Eurasian
19579,2009-11-04,0 days 18:41:43,36.155,-33.878,2.0,5.933333333333334,2009,11,Undefined,Undefined,0.0,Shallow,Divergent,North-American-African
19580,2009-11-05,0 days 07:12:32,12.108,45.907,10.0,5.633333333333333,2009,11,Undefined,Undefined,0.0,Shallow,Convergent,African-Arabian
19582,2009-11-05,0 days 09:43:21,-52.292,160.703,10.0,6.033333333333335,2009,11,Undefined,Undefined,1.0,Shallow,Divergent,Australian-Antarctic
19587,2009-11-08,0 days 20:35:21,6.7,60.263,10.0,5.633333333333333,2009,11,Undefined,Undefined,0.0,Shallow,Convergent,African-Australian
19588,2009-11-09,0 days 00:21:39,-43.462,39.613,10.0,5.533333333333335,2009,11,Undefined,Undefined,0.0,Shallow,Divergent,Antarctic-African
19591,2009-11-10,0 days 02:48:47,8.082,91.899,23.0,6.033333333333335,2009,11,Undefined,Undefined,1.0,Shallow,Convergent,Indian-Eurasian
19596,2009-11-14,0 days 09:50:46,-12.201,166.245,19.1,5.633333333333333,2009,11,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19600,2009-11-18,0 days 01:42:48,-53.965,6.484,10.0,5.533333333333335,2009,11,Undefined,Undefined,0.0,Shallow,Divergent,Antarctic-African
19601,2009-11-20,0 days 19:31:26,-0.18,-18.002,5.0,5.533333333333335,2009,11,Undefined,Undefined,0.0,Shallow,Divergent,SouthAmerican-African
19603,2009-11-22,0 days 22:07:48,-39.634,-74.967,7.0,5.933333333333334,2009,11,Undefined,Undefined,0.0,Shallow,Convergent,SouthAmerican-Nazca
19604,2009-11-22,0 days 22:47:27,-31.569,179.467,435.7,6.233333333333334,2009,11,Undefined,Undefined,1.0,Deep,Convergent,Australian-Pacific
19605,2009-11-23,0 days 06:08:40,18.083,-105.597,34.8,5.633333333333333,2009,11,Undefined,Undefined,0.0,Shallow,Convergent,Carribean-Cocos
19606,2009-11-23,0 days 18:36:34,-12.616,166.251,35.0,5.733333333333334,2009,11,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19607,2009-11-24,0 days 12:47:16,-20.708,-174.035,18.0,6.833333333333332,2009,11,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
19608,2009-11-24,0 days 13:04:23,-20.693,-174.01,10.0,5.6,2009,11,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19610,2009-11-28,0 days 06:04:22,-10.403,118.885,15.0,6.033333333333335,2009,11,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Eurasian
19611,2009-11-28,0 days 09:21:18,-29.216,-177.018,28.0,6.033333333333335,2009,11,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
19617,2009-12-03,0 days 06:12:32,-56.476,-122.321,10.0,6.033333333333335,2009,12,Undefined,Undefined,1.0,Shallow,Divergent,Antarctic-Pacific
19620,2009-12-09,0 days 07:48:14,-54.709,-135.814,10.0,5.633333333333333,2009,12,Undefined,Undefined,0.0,Shallow,Divergent,Antarctic-Pacific
19621,2009-12-09,0 days 09:46:03,-22.15,170.963,45.0,6.433333333333334,2009,12,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
19622,2009-12-09,0 days 16:00:43,-0.642,-21.072,10.0,6.433333333333334,2009,12,Undefined,Undefined,1.0,Shallow,Divergent,SouthAmerican-African
19624,2009-12-10,0 days 02:30:53,53.417,152.756,656.2,6.333333333333332,2009,12,Undefined,Undefined,1.0,Deep,Transform,NorthAmerican-Pacific
19625,2009-12-11,0 days 12:33:39,-21.056,-174.448,10.0,5.633333333333333,2009,12,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19627,2009-12-12,0 days 18:38:45,48.827,156.19,10.0,5.633333333333333,2009,12,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
19629,2009-12-14,0 days 08:54:02,-5.958,154.444,39.0,6.033333333333335,2009,12,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
19630,2009-12-16,0 days 03:40:24,-55.488,-26.898,10.9,5.533333333333335,2009,12,Undefined,Undefined,0.0,Shallow,Divergent,SouthAmerican-African
19631,2009-12-16,0 days 12:36:39,-31.59,-177.84,10.0,5.533333333333335,2009,12,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19632,2009-12-17,0 days 01:37:48,36.463,-9.9,19.8,5.633333333333333,2009,12,Undefined,Undefined,0.0,Shallow,Divergent,NorthAmerican-Eurasian
19633,2009-12-17,0 days 14:55:36,42.447,-30.565,4.0,5.533333333333335,2009,12,Undefined,Undefined,0.0,Shallow,Divergent,NorthAmerican-Eurasian
19634,2009-12-17,0 days 20:01:22,51.398,179.963,35.0,5.833333333333332,2009,12,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
19635,2009-12-18,0 days 07:33:00,-17.73,65.867,10.0,5.833333333333332,2009,12,Undefined,Undefined,0.0,Shallow,Convergent,African-Australian
19641,2009-12-24,0 days 00:23:31,42.126,135.008,395.0,5.7,2009,12,Undefined,Undefined,0.0,Deep,Convergent,Philippine-Eurasian
19642,2009-12-24,0 days 00:23:32,42.245,134.719,392.0,6.333333333333332,2009,12,Undefined,Undefined,1.0,Deep,Convergent,Philippine-Eurasian
19644,2009-12-25,0 days 22:04:27,-15.963,-173.059,47.0,5.633333333333333,2009,12,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19645,2009-12-26,0 days 05:09:28,6.482,126.369,59.8,5.633333333333333,2009,12,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
19647,2009-12-26,0 days 21:23:27,-17.299,-176.941,17.0,5.633333333333333,2009,12,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19653,2009-12-31,0 days 09:23:24,-59.401,-150.975,10.0,6.033333333333335,2009,12,Undefined,Undefined,1.0,Shallow,Divergent,Antarctic-Pacific
19654,2009-12-31,0 days 09:29:45,-59.395,-151.034,10.0,5.633333333333333,2009,12,Undefined,Undefined,0.0,Shallow,Divergent,Antarctic-Pacific
19656,2010-01-02,0 days 08:45:33,12.424,141.949,8.0,6.133333333333333,2010,1,Undefined,Undefined,1.0,Shallow,Convergent,Philippine-Pacific
19663,2010-01-05,0 days 04:55:39,-58.173,-14.695,13.0,6.833333333333332,2010,1,Undefined,Undefined,1.0,Shallow,Divergent,SouthAmerican-African
19664,2010-01-05,0 days 12:15:32,-9.019,157.551,15.4,6.833333333333332,2010,1,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
19667,2010-01-06,0 days 09:48:46,-49.789,164.192,10.0,5.733333333333334,2010,1,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19668,2010-01-06,0 days 16:38:36,-41.605,-16.568,10.0,5.633333333333333,2010,1,Undefined,Undefined,0.0,Shallow,Divergent,SouthAmerican-African
19670,2010-01-07,0 days 08:29:06,-53.516,159.28,10.0,5.633333333333333,2010,1,Undefined,Undefined,0.0,Shallow,Divergent,Australian-Antarctic
19671,2010-01-09,0 days 05:51:30,-9.131,157.626,12.0,6.233333333333334,2010,1,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
19672,2010-01-10,0 days 00:27:39,40.652,-124.6925,28.737,6.5,2010,1,Undefined,Undefined,1.0,Shallow,Transform,NorthAmerican-Pacific
19680,2010-01-13,0 days 16:21:23,-15.656,-174.799,10.0,5.533333333333335,2010,1,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19682,2010-01-14,0 days 14:03:41,11.51,142.082,37.0,5.833333333333332,2010,1,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Pacific
19683,2010-01-14,0 days 16:22:35,-11.964,166.264,35.0,5.533333333333335,2010,1,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19684,2010-01-15,0 days 10:14:03,-31.728,-177.612,10.0,5.933333333333334,2010,1,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19685,2010-01-15,0 days 11:08:38,26.746,126.285,139.1,5.733333333333334,2010,1,Undefined,Undefined,0.0,Intermediate,Convergent,Philippine-Eurasian
19687,2010-01-16,0 days 20:08:17,51.711,177.706,50.0,5.533333333333335,2010,1,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
19688,2010-01-17,0 days 06:04:37,37.938,143.599,7.0,5.633333333333333,2010,1,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
19689,2010-01-17,0 days 09:46:40,-6.122,152.587,10.0,5.733333333333334,2010,1,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19690,2010-01-17,0 days 12:00:01,-57.664,-65.879,5.0,6.333333333333332,2010,1,Undefined,Undefined,1.0,Shallow,Transform,SouthAmerican-Antarctic
19691,2010-01-18,0 days 01:02:17,46.482,153.262,7.0,5.633333333333333,2010,1,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
19694,2010-01-18,0 days 16:09:15,-12.484,166.293,10.0,5.733333333333334,2010,1,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19696,2010-01-19,0 days 14:23:39,19.004,-80.804,10.0,5.933333333333334,2010,1,Undefined,Undefined,0.0,Shallow,Convergent,Carribean-Cocos
19698,2010-01-21,0 days 02:02:04,13.551,125.46,15.0,5.533333333333335,2010,1,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
19699,2010-01-21,0 days 08:03:23,8.268,-110.357,12.0,5.633333333333333,2010,1,Undefined,Undefined,0.0,Shallow,Convergent,Carribean-Cocos
19701,2010-01-24,0 days 14:19:00,-9.18,157.756,10.0,5.533333333333335,2010,1,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19702,2010-01-24,0 days 18:15:09,-18.513,167.897,15.1,5.633333333333333,2010,1,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19703,2010-01-25,0 days 07:15:09,30.964,130.888,38.2,5.533333333333335,2010,1,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
19704,2010-01-25,0 days 21:38:55,-18.599,-173.696,35.0,5.633333333333333,2010,1,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19706,2010-01-27,0 days 17:42:45,-14.1,-14.554,10.0,5.833333333333332,2010,1,Undefined,Undefined,0.0,Shallow,Divergent,SouthAmerican-African
19707,2010-01-27,0 days 18:49:34,13.639,125.486,29.1,5.933333333333334,2010,1,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
19710,2010-01-29,0 days 13:16:26,1.634,-90.281,10.0,5.533333333333335,2010,1,Undefined,Undefined,0.0,Shallow,Convergent,Carribean-Cocos
19711,2010-01-29,0 days 20:47:53,1.585,-90.602,10.0,5.633333333333333,2010,1,Undefined,Undefined,0.0,Shallow,Convergent,Carribean-Cocos
19712,2010-01-30,0 days 19:21:27,-57.638,-141.462,10.0,5.633333333333333,2010,1,Undefined,Undefined,0.0,Shallow,Divergent,Antarctic-Pacific
19713,2010-02-01,0 days 22:28:17,-6.112,154.463,32.0,6.233333333333334,2010,2,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
19714,2010-02-04,0 days 17:48:09,-19.434,-173.857,10.0,5.633333333333333,2010,2,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19715,2010-02-04,0 days 20:20:22,40.4123333,-124.9613333,23.048,5.88,2010,2,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
19716,2010-02-06,0 days 04:44:58,46.836,152.731,30.0,6.033333333333335,2010,2,Undefined,Undefined,1.0,Shallow,Transform,NorthAmerican-Pacific
19717,2010-02-06,0 days 20:31:59,-16.004,-172.737,10.0,5.533333333333335,2010,2,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19718,2010-02-07,0 days 06:10:00,23.488,123.615,21.0,6.333333333333332,2010,2,Undefined,Undefined,1.0,Shallow,Convergent,Philippine-Eurasian
19720,2010-02-07,0 days 22:28:21,-23.319,-179.877,544.0,5.933333333333334,2010,2,Undefined,Undefined,0.0,Deep,Convergent,Australian-Pacific
19721,2010-02-07,0 days 23:22:55,-23.335,-179.877,549.5,5.633333333333333,2010,2,Undefined,Undefined,0.0,Deep,Convergent,Australian-Pacific
19723,2010-02-09,0 days 01:03:44,-15.053,-173.492,10.0,6.133333333333333,2010,2,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
19724,2010-02-10,0 days 07:18:29,-7.048,154.855,10.0,5.533333333333335,2010,2,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19725,2010-02-11,0 days 11:51:54,-40.593,-16.769,10.0,5.533333333333335,2010,2,Undefined,Undefined,0.0,Shallow,Divergent,SouthAmerican-African
19726,2010-02-11,0 days 18:43:10,-9.905,113.845,51.0,5.833333333333332,2010,2,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Eurasian
19727,2010-02-11,0 days 21:56:32,34.0,25.393,14.0,5.533333333333335,2010,2,Undefined,Undefined,0.0,Shallow,Convergent,African-Eurasian
19729,2010-02-13,0 days 02:34:29,-21.902,-174.767,11.0,6.133333333333333,2010,2,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
19731,2010-02-17,0 days 19:38:06,-29.756,-177.836,45.0,5.933333333333334,2010,2,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19733,2010-02-19,0 days 11:13:20,-21.84,-175.115,10.0,5.833333333333332,2010,2,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19735,2010-02-22,0 days 05:08:49,-21.511,-173.778,33.0,5.733333333333334,2010,2,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19736,2010-02-22,0 days 07:00:51,-23.626,-176.036,15.0,6.033333333333335,2010,2,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
19737,2010-02-22,0 days 07:24:46,-23.738,-175.917,35.0,5.633333333333333,2010,2,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19738,2010-02-22,0 days 08:42:39,-23.66,-175.915,35.0,5.533333333333335,2010,2,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
19740,2010-02-25,0 days 03:15:03,11.176,-86.126,24.9,5.733333333333334,2010,2,Undefined,Undefined,0.0,Shallow,Convergent,Carribean-Cocos
19741,2010-02-26,0 days 00:11:50,-55.758,-4.758,6.0,5.633333333333333,2010,2,Undefined,Undefined,0.0,Shallow,Divergent,Antarctic-African
19742,2010-02-26,0 days 01:07:58,23.784,122.816,37.2,5.533333333333335,2010,2,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
19743,2010-02-26,0 days 08:37:00,6.484,126.802,92.0,5.733333333333334,2010,2,Undefined,Undefined,0.0,Intermediate,Convergent,Philippine-Eurasian
19744,2010-02-26,0 days 20:31:27,25.93,128.425,25.0,7.033333333333335,2010,2,Undefined,Undefined,2.0,Shallow,Convergent,Philippine-Eurasian
19746,2010-02-27,0 days 06:34:16,-54.027,-133.64,10.0,5.6,2010,2,Undefined,Undefined,0.0,Shallow,Divergent,Antarctic-Pacific
19747,2010-02-27,0 days 06:47:24,-33.655,-72.033,35.0,5.6,2010,2,Undefined,Undefined,0.0,Shallow,Convergent,SouthAmerican-Nazca
19749,2010-02-27,0 days 06:52:34,-34.867,-72.614,35.0,6.2,2010,2,Undefined,Undefined,1.0,Shallow,Convergent,SouthAmerican-Nazca
19755,2010-02-27,0 days 07:34:31,-33.821,-72.132,35.0,5.5,2010,2,Undefined,Undefined,0.0,Shallow,Convergent,SouthAmerican-Nazca
19758,2010-02-27,0 days 08:01:23,-37.773,-75.048,35.0,7.433333333333334,2010,2,Undefined,Undefined,2.0,Shallow,Convergent,SouthAmerican-Nazca
19760,2010-02-27,0 days 08:25:30,-34.749,-72.427,35.0,6.1,2010,2,Undefined,Undefined,1.0,Shallow,Convergent,SouthAmerican-Nazca
19761,2010-02-27,0 days 08:31:04,-34.872,-72.433,35.0,5.7,2010,2,Undefined,Undefined,0.0,Shallow,Convergent,SouthAmerican-Nazca
19762,2010-02-27,0 days 08:31:59,-33.027,-72.439,35.0,5.5,2010,2,Undefined,Undefined,0.0,Shallow,Convergent,SouthAmerican-Nazca
19763,2010-02-27,0 days 08:48:06,-38.495,-75.326,35.0,5.6,2010,2,Undefined,Undefined,0.0,Shallow,Convergent,SouthAmerican-Nazca
19766,2010-02-27,0 days 10:10:15,-33.717,-72.163,35.0,5.6,2010,2,Undefined,Undefined,0.0,Shallow,Convergent,SouthAmerican-Nazca
19768,2010-02-27,0 days 10:30:36,-33.281,-71.955,35.0,6.0,2010,2,Undefined,Undefined,0.0,Shallow,Convergent,SouthAmerican-Nazca
19770,2010-02-27,0 days 12:03:28,-34.373,-73.965,35.0,5.5,2010,2,Undefined,Undefined,0.0,Shallow,Convergent,SouthAmerican-Nazca
19771,2010-02-27,0 days 15:44:51,-36.129,-73.257,35.0,5.5,2010,2,Undefined,Undefined,0.0,Shallow,Convergent,SouthAmerican-Nazca
19775,2010-02-27,0 days 17:24:31,-36.354,-73.208,19.0,6.133333333333333,2010,2,Undefined,Undefined,1.0,Shallow,Convergent,SouthAmerican-Nazca
