,0
10561,-1
10562,165
10563,165
10564,408
10565,-1
10566,-1
10567,-1
10568,-1
10569,-1
10570,-1
10571,-1
10572,739
10573,536
10574,-1
10575,783
10576,-1
10577,-1
10578,-1
10579,188
10580,292
10581,-1
10582,-1
10583,559
10584,723
10585,244
10586,-1
10587,-1
10588,-1
10589,694
10590,-1
10591,-1
10592,664
10593,489
10594,-1
10595,173
10596,109
10597,418
10598,773
10599,67
10600,588
10601,588
10602,145
10603,610
10604,668
10605,341
10606,-1
10607,827
10608,476
10609,-1
10610,743
10611,711
10612,834
10613,25
10614,25
10615,25
10616,25
10617,25
10618,25
10619,147
10620,-1
10621,531
10622,-1
10623,292
10624,-1
10625,-1
10626,-1
10627,-1
10628,292
10629,-1
10630,-1
10631,-1
10632,272
10633,653
10634,518
10635,-1
10636,318
10637,-1
10638,821
10639,292
10640,292
10641,292
10642,292
10643,292
10644,357
10645,789
10646,-1
10647,-1
10648,-1
10649,-1
10650,-1
10651,355
10652,412
10653,369
10654,275
10655,-1
10656,532
10657,8
10658,-1
10659,816
10660,369
10661,-1
10662,248
10663,498
10664,498
10665,646
10666,446
10667,-1
10668,-1
10669,-1
10670,333
10671,7
10672,-1
10673,-1
10674,270
10675,591
10676,765
10677,765
10678,-1
10679,613
10680,-1
10681,-1
10682,-1
10683,-1
10684,55
10685,-1
10686,53
10687,53
10688,-1
10689,550
10690,55
10691,-1
10692,49
10693,46
10694,-1
10695,42
10696,42
10697,56
10698,42
10699,-1
10700,38
10701,-1
10702,-1
10703,69
10704,45
10705,70
10706,-1
10707,53
10708,56
10709,-1
10710,-1
10711,43
10712,50
10713,38
10714,51
10715,-1
10716,52
10717,-1
10718,-1
10719,-1
10720,-1
10721,118
10722,-1
10723,52
10724,56
10725,-1
10726,-1
10727,43
10728,43
10729,52
10730,70
10731,-1
10732,51
10733,49
10734,-1
10735,43
10736,56
10737,-1
10738,51
10739,-1
10740,42
10741,38
10742,48
10743,51
10744,-1
10745,-1
10746,49
10747,-1
10748,-1
10749,-1
10750,39
10751,-1
10752,52
10753,-1
10754,-1
10755,-1
10756,-1
10757,50
10758,43
10759,69
10760,37
10761,-1
10762,70
10763,-1
10764,-1
10765,48
10766,36
10767,42
10768,43
10769,-1
10770,70
10771,57
10772,56
10773,70
10774,-1
10775,-1
10776,-1
10777,-1
10778,56
10779,-1
10780,48
10781,-1
10782,-1
10783,38
10784,-1
10785,118
10786,-1
10787,41
10788,-1
10789,-1
10790,42
10791,-1
10792,-1
10793,118
10794,35
10795,51
10796,-1
10797,-1
10798,-1
10799,199
10800,-1
10801,37
10802,52
10803,-1
10804,38
10805,-1
10806,-1
10807,-1
10808,-1
10809,69
10810,-1
10811,-1
10812,63
10813,56
10814,56
10815,69
10816,740
10817,56
10818,-1
10819,70
10820,48
10821,-1
10822,37
10823,70
10824,60
10825,50
10826,35
10827,-1
10828,52
10829,51
10830,50
10831,-1
10832,49
10833,64
10834,35
10835,793
10836,69
10837,-1
10838,51
10839,69
10840,56
10841,-1
10842,48
10843,460
10844,35
10845,118
10846,-1
10847,62
10848,-1
10849,-1
10850,40
10851,634
10852,37
10853,37
10854,715
10855,55
10856,50
10857,-1
10858,70
10859,-1
10860,64
10861,238
10862,-1
10863,710
10864,-1
10865,58
10866,60
10867,453
10868,36
10869,719
10870,372
10871,359
10872,-1
10873,118
10874,-1
10875,66
10876,66
10877,-1
10878,-1
10879,-1
10880,633
10881,633
10882,829
10883,755
10884,-1
10885,743
10886,-1
10887,377
10888,-1
10889,-1
10890,231
10891,68
10892,521
10893,69
10894,310
10895,310
10896,-1
10897,750
10898,750
10899,310
10900,14
10901,534
10902,-1
10903,-1
10904,242
10905,-1
10906,835
10907,379
10908,131
10909,614
10910,441
10911,69
10912,58
10913,-1
10914,-1
10915,-1
10916,-1
10917,-1
10918,-1
10919,-1
10920,-1
10921,417
10922,626
10923,-1
10924,69
10925,48
10926,-1
10927,-1
10928,-1
10929,170
10930,-1
10931,-1
10932,-1
10933,170
10934,170
10935,790
10936,393
10937,393
10938,393
10939,-1
10940,-1
10941,384
10942,41
10943,-1
10944,-1
10945,-1
10946,433
10947,433
10948,-1
10949,-1
10950,-1
10951,434
10952,434
10953,434
10954,-1
10955,385
10956,-1
10957,-1
10958,552
10959,780
10960,593
10961,390
10962,192
10963,330
10964,512
10965,183
10966,12
10967,48
10968,35
10969,692
10970,740
10971,664
10972,-1
10973,789
10974,-1
10975,17
10976,-1
10977,75
10978,-1
10979,-1
10980,109
10981,-1
10982,789
10983,-1
10984,264
10985,642
10986,336
10987,-1
10988,442
10989,-1
10990,-1
10991,604
10992,118
10993,-1
10994,48
10995,390
10996,291
10997,291
10998,291
10999,290
11000,-1
11001,288
11002,433
11003,38
11004,827
11005,290
11006,-1
11007,336
11008,761
11009,-1
11010,675
11011,-1
11012,170
11013,281
11014,613
11015,-1
11016,312
11017,292
11018,-1
11019,-1
11020,459
11021,-1
11022,290
11023,793
11024,464
11025,464
11026,40
11027,417
11028,-1
11029,312
11030,-1
11031,64
11032,-1
11033,63
11034,-1
11035,-1
11036,-1
11037,-1
11038,-1
11039,379
11040,754
11041,-1
11042,504
11043,137
11044,678
11045,-1
11046,-1
11047,-1
11048,762
11049,-1
11050,210
11051,423
11052,-1
11053,170
11054,-1
11055,758
11056,-1
11057,737
11058,544
11059,513
11060,-1
11061,187
11062,547
11063,388
11064,547
11065,-1
11066,744
11067,714
11068,-1
11069,672
11070,468
11071,-1
11072,850
11073,-1
11074,75
11075,-1
11076,645
11077,234
11078,-1
11079,-1
11080,571
11081,-1
11082,189
11083,-1
11084,-1
11085,378
11086,-1
11087,454
11088,-1
11089,786
11090,433
11091,455
11092,580
11093,364
11094,292
11095,-1
11096,-1
11097,-1
11098,752
11099,432
11100,270
11101,805
11102,580
11103,-1
11104,631
11105,631
11106,631
11107,631
11108,-1
11109,-1
11110,-1
11111,605
11112,-1
11113,332
11114,68
11115,-1
11116,-1
11117,257
11118,257
11119,-1
11120,-1
11121,288
11122,288
11123,407
11124,-1
11125,-1
11126,-1
11127,610
11128,509
11129,-1
11130,40
11131,-1
11132,687
11133,-1
11134,-1
11135,415
11136,415
11137,-1
11138,-1
11139,35
11140,-1
11141,-1
11142,301
11143,194
11144,-1
11145,119
11146,119
11147,119
11148,698
11149,768
11150,383
11151,540
11152,540
11153,569
11154,743
11155,743
11156,-1
11157,643
11158,805
11159,819
11160,164
11161,821
11162,819
11163,819
11164,821
11165,819
11166,819
11167,-1
11168,821
11169,-1
11170,638
11171,110
11172,292
11173,821
11174,849
11175,-1
11176,591
11177,-1
11178,804
11179,804
11180,805
11181,632
11182,527
11183,447
11184,108
11185,698
11186,810
11187,-1
11188,810
11189,803
11190,803
11191,821
11192,-1
11193,716
11194,-1
11195,772
11196,-1
11197,484
11198,-1
11199,764
11200,784
11201,58
11202,-1
11203,60
11204,76
11205,530
11206,530
11207,682
11208,-1
11209,356
11210,145
11211,339
11212,-1
11213,689
11214,724
11215,724
11216,-1
11217,417
11218,35
11219,355
11220,224
11221,-1
11222,487
11223,234
11224,-1
11225,-1
11226,-1
11227,821
11228,-1
11229,636
11230,311
11231,-1
11232,-1
11233,99
11234,-1
11235,216
11236,99
11237,423
11238,100
11239,-1
11240,-1
11241,111
11242,-1
11243,-1
11244,-1
11245,687
11246,405
11247,-1
11248,715
11249,421
11250,344
11251,325
11252,737
11253,178
11254,533
11255,-1
11256,711
11257,661
11258,775
11259,745
11260,-1
11261,369
11262,-1
11263,819
11264,-1
11265,513
11266,455
11267,514
11268,-1
11269,-1
11270,-1
11271,555
11272,681
11273,-1
11274,-1
11275,496
11276,-1
11277,280
11278,751
11279,-1
11280,110
11281,-1
11282,97
11283,15
11284,322
11285,626
11286,-1
11287,406
11288,404
11289,-1
11290,-1
11291,-1
11292,514
11293,801
11294,666
11295,-1
11296,-1
11297,740
11298,-1
11299,107
11300,123
11301,-1
11302,493
11303,525
11304,692
11305,-1
11306,138
11307,520
11308,318
11309,-1
11310,-1
11311,659
11312,69
11313,699
11314,770
11315,714
11316,715
11317,206
11318,715
11319,-1
11320,786
11321,352
11322,-1
11323,110
11324,-1
11325,715
11326,-1
11327,540
11328,-1
11329,69
11330,69
11331,69
11332,685
11333,-1
11334,417
11335,112
11336,-1
11337,748
11338,853
11339,538
11340,789
11341,203
11342,462
11343,537
11344,806
11345,741
11346,203
11347,533
11348,677
11349,-1
11350,272
11351,203
11352,274
11353,272
11354,273
11355,272
11356,27
11357,271
11358,517
11359,271
11360,270
11361,269
11362,-1
11363,269
11364,268
11365,-1
11366,271
11367,-1
11368,-1
11369,-1
11370,273
11371,270
11372,270
11373,-1
11374,272
11375,268
11376,270
11377,271
11378,268
11379,270
11380,-1
11381,-1
11382,-1
11383,-1
11384,-1
11385,269
11386,268
11387,244
11388,272
11389,274
11390,267
11391,486
11392,471
11393,658
11394,441
11395,441
11396,-1
11397,-1
11398,270
11399,-1
11400,451
11401,342
11402,-1
11403,120
11404,120
11405,120
11406,-1
11407,120
11408,-1
11409,-1
11410,847
11411,-1
11412,-1
11413,426
11414,-1
11415,321
11416,392
11417,-1
11418,-1
11419,514
11420,-1
11421,59
11422,574
11423,547
11424,548
11425,324
11426,245
11427,-1
11428,-1
11429,767
11430,-1
11431,-1
11432,586
11433,-1
11434,139
11435,159
11436,465
11437,-1
11438,351
11439,-1
11440,635
11441,-1
11442,713
11443,7
11444,-1
11445,819
11446,588
11447,-1
11448,-1
11449,48
11450,126
11451,-1
11452,784
11453,-1
11454,-1
11455,-1
11456,126
11457,126
11458,-1
11459,414
11460,-1
11461,-1
11462,192
11463,400
11464,191
11465,-1
11466,-1
11467,414
11468,97
11469,-1
11470,227
11471,626
11472,-1
11473,231
11474,-1
11475,-1
11476,850
11477,-1
11478,509
11479,850
11480,572
11481,663
11482,226
11483,771
11484,-1
11485,-1
11486,835
11487,-1
11488,437
11489,437
11490,370
11491,594
11492,244
11493,637
11494,-1
11495,-1
11496,578
11497,414
11498,-1
11499,421
11500,374
11501,-1
11502,-1
11503,189
11504,-1
11505,287
11506,287
11507,-1
11508,-1
11509,535
11510,729
11511,572
11512,318
11513,-1
11514,570
11515,-1
11516,-1
11517,165
11518,-1
11519,165
11520,-1
11521,-1
11522,205
11523,205
11524,139
11525,205
11526,167
11527,-1
11528,-1
11529,-1
11530,666
11531,-1
11532,578
11533,500
11534,-1
11535,-1
11536,-1
11537,547
11538,-1
11539,698
11540,552
11541,552
11542,-1
11543,-1
11544,-1
11545,675
11546,192
11547,700
11548,565
11549,-1
11550,-1
11551,519
11552,849
11553,567
11554,741
11555,609
11556,-1
11557,414
11558,-1
11559,-1
11560,-1
11561,-1
11562,-1
11563,-1
11564,-1
11565,789
11566,789
11567,-1
11568,-1
11569,-1
11570,-1
11571,-1
11572,601
11573,695
11574,-1
11575,429
11576,-1
11577,629
11578,76
11579,629
11580,629
11581,821
11582,629
11583,629
11584,628
11585,628
11586,641
11587,-1
11588,1
11589,532
11590,817
11591,814
11592,-1
11593,98
11594,679
11595,679
11596,679
11597,211
11598,-1
11599,581
11600,332
11601,-1
11602,711
11603,519
11604,-1
11605,6
11606,318
11607,558
11608,558
11609,36
11610,17
11611,535
11612,-1
11613,644
11614,6
11615,238
11616,-1
11617,798
11618,-1
11619,751
11620,798
11621,-1
11622,706
11623,-1
11624,-1
11625,-1
11626,-1
11627,-1
11628,829
11629,-1
11630,-1
11631,297
11632,628
11633,241
11634,312
11635,758
11636,464
11637,-1
11638,629
11639,698
11640,698
11641,698
11642,698
11643,-1
11644,-1
11645,-1
11646,-1
11647,-1
11648,-1
11649,239
11650,-1
11651,730
11652,721
11653,212
11654,592
11655,-1
11656,211
11657,-1
11658,581
11659,-1
11660,799
11661,-1
11662,-1
11663,251
11664,226
11665,-1
11666,594
11667,251
11668,-1
11669,-1
11670,800
11671,800
11672,800
11673,-1
11674,800
11675,-1
11676,-1
11677,-1
11678,278
11679,-1
11680,651
11681,-1
11682,799
11683,-1
11684,-1
11685,800
11686,799
11687,798
11688,798
11689,798
11690,798
11691,798
11692,798
11693,-1
11694,798
11695,552
11696,412
11697,798
11698,-1
11699,-1
11700,-1
11701,248
11702,248
11703,-1
11704,-1
11705,263
11706,263
11707,798
11708,-1
11709,-1
11710,263
11711,-1
11712,263
11713,-1
11714,584
11715,773
11716,498
11717,-1
11718,517
11719,269
11720,517
11721,-1
11722,-1
11723,-1
11724,799
11725,-1
11726,763
11727,-1
11728,242
11729,246
11730,-1
11731,-1
11732,-1
11733,-1
11734,-1
11735,-1
11736,359
11737,-1
11738,7
11739,-1
11740,332
11741,-1
11742,-1
11743,-1
11744,557
11745,551
11746,-1
11747,235
11748,235
11749,319
11750,-1
11751,799
11752,-1
11753,383
11754,-1
11755,301
11756,384
11757,804
11758,751
11759,750
11760,-1
11761,-1
11762,618
11763,0
11764,675
11765,653
11766,-1
11767,544
11768,475
11769,735
11770,821
11771,-1
11772,764
11773,383
11774,853
11775,120
11776,625
11777,-1
11778,43
11779,730
11780,799
11781,800
11782,800
11783,800
11784,436
11785,436
11786,436
11787,435
11788,437
11789,435
11790,-1
11791,-1
11792,9
11793,-1
11794,618
11795,618
11796,383
11797,383
11798,380
11799,-1
11800,-1
11801,536
11802,517
11803,-1
11804,-1
11805,-1
11806,-1
11807,321
11808,512
11809,51
11810,618
11811,618
11812,834
11813,382
11814,700
11815,-1
11816,-1
11817,668
11818,186
11819,673
11820,249
11821,817
11822,-1
11823,-1
11824,236
11825,236
11826,219
11827,76
11828,483
11829,-1
11830,-1
11831,783
11832,18
11833,-1
11834,591
11835,-1
11836,-1
11837,213
11838,561
11839,-1
11840,-1
11841,-1
11842,763
11843,-1
11844,763
11845,763
11846,763
11847,735
11848,-1
11849,18
11850,-1
11851,-1
11852,615
11853,-1
11854,817
11855,-1
11856,-1
11857,-1
11858,553
11859,5
11860,-1
11861,671
11862,766
11863,766
11864,766
11865,766
11866,766
11867,67
11868,678
11869,-1
11870,-1
11871,-1
11872,-1
11873,511
11874,513
11875,-1
11876,-1
11877,766
11878,766
11879,347
11880,516
11881,658
11882,563
11883,806
11884,309
11885,-1
11886,728
11887,-1
11888,468
11889,260
11890,-1
11891,578
11892,-1
11893,47
11894,233
11895,698
11896,-1
11897,-1
11898,-1
11899,-1
11900,713
11901,713
11902,-1
11903,-1
11904,608
11905,358
11906,-1
11907,607
11908,47
11909,-1
11910,522
11911,522
11912,-1
11913,-1
11914,698
11915,131
11916,723
11917,511
11918,693
11919,769
11920,-1
11921,-1
11922,-1
11923,-1
11924,303
11925,5
11926,-1
11927,303
11928,624
11929,175
11930,467
11931,724
11932,514
11933,-1
11934,-1
11935,-1
11936,-1
11937,61
11938,744
11939,745
11940,267
11941,507
11942,62
11943,62
11944,735
11945,60
11946,-1
11947,30
11948,713
11949,534
11950,562
11951,-1
11952,-1
11953,722
11954,2
11955,-1
11956,11
11957,-1
11958,370
11959,-1
11960,371
11961,565
11962,-1
11963,368
11964,399
11965,252
11966,-1
11967,690
11968,373
11969,-1
11970,418
11971,-1
11972,-1
11973,-1
11974,-1
11975,204
11976,595
11977,-1
11978,689
11979,253
11980,717
11981,30
11982,-1
11983,-1
11984,253
11985,543
11986,-1
11987,267
11988,266
11989,265
11990,639
11991,357
11992,597
11993,501
11994,600
11995,194
11996,556
11997,-1
11998,376
11999,-1
12000,208
12001,208
12002,-1
12003,76
12004,538
12005,58
12006,58
12007,58
12008,369
12009,-1
12010,-1
12011,633
12012,-1
12013,-1
12014,597
12015,413
12016,135
12017,135
12018,-1
12019,-1
12020,508
12021,817
12022,476
12023,-1
12024,-1
12025,86
12026,463
12027,463
12028,755
12029,755
12030,414
12031,712
12032,-1
12033,-1
12034,-1
12035,-1
12036,650
12037,829
12038,835
12039,172
12040,173
12041,173
12042,-1
12043,-1
12044,173
12045,-1
12046,-1
12047,537
12048,-1
12049,-1
12050,728
12051,728
12052,-1
12053,259
12054,259
12055,431
12056,431
12057,259
12058,259
12059,-1
12060,566
12061,-1
12062,-1
12063,667
12064,266
12065,-1
12066,-1
12067,-1
12068,-1
12069,603
12070,30
12071,30
12072,493
12073,168
12074,110
12075,331
12076,-1
12077,453
12078,453
12079,-1
12080,-1
12081,-1
12082,174
12083,-1
12084,740
12085,740
12086,256
12087,794
12088,794
12089,794
12090,794
12091,794
12092,794
12093,-1
12094,-1
12095,796
12096,-1
12097,-1
12098,666
12099,-1
12100,-1
12101,795
12102,205
12103,495
12104,-1
12105,-1
12106,-1
12107,-1
12108,592
12109,540
12110,114
12111,-1
12112,-1
12113,-1
12114,638
12115,585
12116,-1
12117,-1
12118,-1
12119,-1
12120,808
12121,169
12122,169
12123,808
12124,808
12125,808
12126,169
12127,235
12128,-1
12129,-1
12130,753
12131,833
12132,-1
12133,-1
12134,709
12135,107
12136,24
12137,-1
12138,647
12139,711
12140,795
12141,-1
12142,385
12143,-1
12144,324
12145,789
12146,-1
12147,782
12148,-1
12149,828
12150,-1
12151,548
12152,783
12153,244
12154,-1
12155,530
12156,447
12157,-1
12158,540
12159,7
12160,-1
12161,-1
12162,-1
12163,416
12164,507
12165,-1
12166,-1
12167,735
12168,-1
12169,-1
12170,686
12171,-1
12172,250
12173,250
12174,655
12175,513
12176,460
12177,-1
12178,324
12179,-1
12180,246
12181,140
12182,504
12183,-1
12184,-1
12185,658
12186,9
12187,795
12188,526
12189,517
12190,528
12191,453
12192,-1
12193,-1
12194,-1
12195,453
12196,-1
12197,168
12198,168
12199,-1
12200,613
12201,582
12202,492
12203,-1
12204,-1
12205,168
12206,-1
12207,-1
12208,130
12209,694
12210,175
12211,175
12212,144
12213,828
12214,159
12215,-1
12216,-1
12217,523
12218,128
12219,-1
12220,765
12221,-1
12222,616
12223,-1
12224,48
12225,388
12226,-1
12227,-1
12228,743
12229,752
12230,80
12231,538
12232,-1
12233,753
12234,-1
12235,512
12236,335
12237,-1
12238,319
12239,744
12240,-1
12241,231
12242,-1
12243,-1
12244,613
12245,438
12246,-1
12247,106
12248,-1
12249,438
12250,732
12251,-1
12252,-1
12253,439
12254,733
12255,733
12256,-1
12257,-1
12258,642
12259,-1
12260,749
12261,-1
12262,231
12263,-1
12264,-1
12265,275
12266,-1
12267,295
12268,667
12269,628
12270,228
12271,677
12272,51
12273,270
12274,536
12275,-1
12276,-1
12277,-1
12278,-1
12279,-1
12280,-1
12281,-1
12282,-1
12283,673
12284,-1
12285,188
12286,-1
12287,-1
12288,-1
12289,656
12290,553
12291,553
12292,-1
12293,785
12294,1
12295,-1
12296,599
12297,-1
12298,-1
12299,319
12300,-1
12301,-1
12302,47
12303,548
12304,548
12305,-1
12306,-1
12307,-1
12308,-1
12309,-1
12310,66
12311,66
12312,-1
12313,139
12314,141
12315,647
12316,469
12317,468
12318,468
12319,469
12320,469
12321,469
12322,469
12323,469
12324,469
12325,-1
12326,410
12327,212
12328,4
12329,469
12330,145
12331,764
12332,569
12333,502
12334,502
12335,-1
12336,34
12337,481
12338,-1
12339,502
12340,502
12341,-1
12342,-1
12343,-1
12344,-1
12345,659
12346,748
12347,773
12348,469
12349,378
12350,237
12351,-1
12352,-1
12353,665
12354,7
12355,87
12356,734
12357,772
12358,378
12359,378
12360,645
12361,181
12362,-1
12363,-1
12364,-1
12365,520
12366,-1
12367,555
12368,345
12369,332
12370,-1
12371,158
12372,-1
12373,835
12374,-1
12375,-1
12376,-1
12377,-1
12378,136
12379,-1
12380,-1
12381,132
12382,-1
12383,560
12384,572
12385,150
12386,-1
12387,-1
12388,212
12389,262
12390,262
12391,262
12392,262
12393,262
12394,262
12395,262
12396,754
12397,262
12398,-1
12399,-1
12400,238
12401,768
12402,-1
12403,-1
12404,237
12405,-1
